Nom,Type de Source,Origine: nom UO,Bassin de collecte,Acteur: nom UO,Type de transaction,Sous type de transaction,Contenant,Priorite,Date de debut,Date de fin,Matieres dangereuses,Chaine materiautheque
 CAMION Cergy                              ,Bassin de collecte,,Cergy,TRSP2123-PAPREC GRAND IDF -  Belloy-en-France,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Chablais                          ,Bassin de collecte,,Chablais,TRSP2123-NANTET - FRANCIN,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Chablais                          ,Bassin de collecte,,Chablais,TRSP2123-NANTET - FRANCIN,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Chablais                           ,Bassin de collecte,,Chablais,TRSP2123-NANTET - FRANCIN,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Chablais                           ,Bassin de collecte,,Chablais,TRSP2123-NANTET - FRANCIN,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Chablais                           ,Bassin de collecte,,Chablais,TRSP2123-NANTET - FRANCIN,Transport,Tous,Semi Remorque Fourgon,1,06/01/2021,,non,non
 CAMION Chablais                           ,Bassin de collecte,,Chablais,TRSP2123-NANTET - FRANCIN,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Châlons-en-Champagne              ,Bassin de collecte,,Châlons-en-Champagne,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Châlons-en-Champagne              ,Bassin de collecte,,Châlons-en-Champagne,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Chalon-sur-Saône                  ,Bassin de collecte,,Chalon-sur-Saône,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Travoisy,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Chalon-sur-Saône                  ,Bassin de collecte,,Chalon-sur-Saône,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Travoisy,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Chalon-sur-Saône                   ,Bassin de collecte,,Chalon-sur-Saône,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Travoisy,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Chalon-sur-Saône                   ,Bassin de collecte,,Chalon-sur-Saône,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Travoisy,Transport,Tous,Semi Remorque Fourgon,1,06/01/2021,,non,non
 CAMION Chalon-sur-Saône                   ,Bassin de collecte,,Chalon-sur-Saône,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Travoisy,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Chambery                          ,Bassin de collecte,,Chambery,TRSP2123-NANTET - FRANCIN,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Chambery                          ,Bassin de collecte,,Chambery,TRSP2123-NANTET - FRANCIN,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Chambery                           ,Bassin de collecte,,Chambery,TRSP2123-NANTET - FRANCIN,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Chambery                           ,Bassin de collecte,,Chambery,TRSP2123-NANTET - FRANCIN,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Chambery                           ,Bassin de collecte,,Chambery,TRSP2123-NANTET - FRANCIN,Transport,Tous,Semi Remorque Fourgon,1,06/01/2021,,non,non
 CAMION Chambery                           ,Bassin de collecte,,Chambery,TRSP2123-NANTET - FRANCIN,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Charleville-Mezieres              ,Bassin de collecte,,Charleville-Mezieres,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Charleville-Mezieres              ,Bassin de collecte,,Charleville-Mezieres,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Charleville-Mezieres               ,Bassin de collecte,,Charleville-Mezieres,TRSP2123-SUEZ R&V NORD EST - OIRY,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Charleville-Mezieres               ,Bassin de collecte,,Charleville-Mezieres,TRSP2123-SUEZ R&V NORD EST - OIRY,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Charleville-Mezieres               ,Bassin de collecte,,Charleville-Mezieres,TRSP2123-SUEZ R&V NORD EST - OIRY,Transport,Tous,Semi Remorque Fourgon,1,06/01/2021,,non,non
 CAMION Charleville-Mezieres               ,Bassin de collecte,,Charleville-Mezieres,TRSP2123-SUEZ R&V NORD EST - OIRY,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Chartres                          ,Bassin de collecte,,Chartres,TRSP2123-PRAXY - CAP RECYCLAGE,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Chartres                          ,Bassin de collecte,,Chartres,TRSP2123-PRAXY - CAP RECYCLAGE,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Chartres                           ,Bassin de collecte,,Chartres,TRSP2123-PRAXY - CAP RECYCLAGE,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Châteaubriant                     ,Bassin de collecte,,Châteaubriant,TRSP2123-BRANGEON TRANSPORTS ET LOGISTIQUE ,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Châteaubriant                      ,Bassin de collecte,,Châteaubriant,TRSP2123-BRANGEON TRANSPORTS ET LOGISTIQUE ,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Châteaubriant                      ,Bassin de collecte,,Châteaubriant,TRSP2123-BRANGEON TRANSPORTS ET LOGISTIQUE ,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Châteaudun                        ,Bassin de collecte,,Châteaudun,TRSP2123-PRAXY - CAP RECYCLAGE,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Châteaudun                        ,Bassin de collecte,,Châteaudun,TRSP2123-PRAXY - CAP RECYCLAGE,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Châteaudun                         ,Bassin de collecte,,Châteaudun,TRSP2123-PRAXY - CAP RECYCLAGE,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Châteauroux                        ,Bassin de collecte,,Châteauroux,TRSP2123-PRAXY - MEMPONTEL,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Château-Thierry                   ,Bassin de collecte,,Château-Thierry,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Château-Thierry                   ,Bassin de collecte,,Château-Thierry,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Châtellerault                      ,Bassin de collecte,,Châtellerault,TRSP 21-23 - SUEZ RV SUD OUEST - LES MILLAS,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Châtillon-sur-Seine               ,Bassin de collecte,,Châtillon-sur-Seine,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Châtillon-sur-Seine               ,Bassin de collecte,,Châtillon-sur-Seine,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Châtillon-sur-Seine                ,Bassin de collecte,,Châtillon-sur-Seine,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Châtillon-sur-Seine                ,Bassin de collecte,,Châtillon-sur-Seine,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Chaumont - Langres                ,Bassin de collecte,,Chaumont - Langres,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Chaumont - Langres                ,Bassin de collecte,,Chaumont - Langres,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Chaumont - Langres                 ,Bassin de collecte,,Chaumont - Langres,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Chaumont - Langres                 ,Bassin de collecte,,Chaumont - Langres,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Cherbourg-Octeville                ,Bassin de collecte,,Cherbourg-Octeville,TRSP2123-SAS LES CHAMPS JOUAULT,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Chinon                            ,Bassin de collecte,,Chinon,TRSP2123-PRAXY - CAP RECYCLAGE,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Chinon                            ,Bassin de collecte,,Chinon,TRSP2123-PRAXY - CAP RECYCLAGE,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Chinon                             ,Bassin de collecte,,Chinon,TRSP2123-PRAXY - CAP RECYCLAGE,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Cholet                            ,Bassin de collecte,,Cholet,TRSP2123-BRANGEON TRANSPORTS ET LOGISTIQUE ,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Cholet                             ,Bassin de collecte,,Cholet,TRSP2123-BRANGEON TRANSPORTS ET LOGISTIQUE ,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Cholet                             ,Bassin de collecte,,Cholet,TRSP2123-BRANGEON TRANSPORTS ET LOGISTIQUE ,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Cholet                             ,Bassin de collecte,,Cholet,TRSP2123-BRANGEON TRANSPORTS ET LOGISTIQUE ,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Clermont-Ferrand                  ,Bassin de collecte,,Clermont-Ferrand,TRSP2123-PRAXY - PRAXY CENTRE Issoire,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Clermont-Ferrand                   ,Bassin de collecte,,Clermont-Ferrand,TRSP2123-PRAXY - PRAXY CENTRE Issoire,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Clermont-Ferrand                   ,Bassin de collecte,,Clermont-Ferrand,TRSP2123-PRAXY - PRAXY CENTRE Issoire,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Clermont-Ferrand                   ,Bassin de collecte,,Clermont-Ferrand,TRSP2123-PRAXY - PRAXY CENTRE Issoire,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Clermont-l'Herault - Lodeve       ,Bassin de collecte,,Clermont-l'Herault - Lodeve,TRSP2123-NICOLLIN MONTPELLIER,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Clermont-l'Herault - Lodeve       ,Bassin de collecte,,Clermont-l'Herault - Lodeve,TRSP2123-NICOLLIN MONTPELLIER,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Clermont-l'Herault - Lodeve        ,Bassin de collecte,,Clermont-l'Herault - Lodeve,TRSP2123-NICOLLIN MONTPELLIER,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Clermont-l'Herault - Lodeve        ,Bassin de collecte,,Clermont-l'Herault - Lodeve,TRSP2123-NICOLLIN MONTPELLIER,Transport,Tous,Semi Remorque Fourgon,1,06/01/2021,,non,non
 CAMION Clermont-l'Herault - Lodeve        ,Bassin de collecte,,Clermont-l'Herault - Lodeve,TRSP2123-NICOLLIN MONTPELLIER,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Clermont-l'Herault - Lodeve        ,Bassin de collecte,,Clermont-l'Herault - Lodeve,TRSP2123-NICOLLIN MONTPELLIER,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Colmar                            ,Bassin de collecte,,Colmar,TRSP2123-PRAXY - CERNAY ENVIRONNEMENT,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Colmar                            ,Bassin de collecte,,Colmar,TRSP2123-PRAXY - CERNAY ENVIRONNEMENT,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Colmar                             ,Bassin de collecte,,Colmar,TRSP2123-PRAXY - CERNAY ENVIRONNEMENT,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Colmar                             ,Bassin de collecte,,Colmar,TRSP2123-PRAXY - CERNAY ENVIRONNEMENT,Transport,Tous,Semi Remorque Fourgon,1,06/01/2021,,non,non
 CAMION Colmar                             ,Bassin de collecte,,Colmar,TRSP2123-PRAXY - CERNAY ENVIRONNEMENT,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Colmar                             ,Bassin de collecte,,Colmar,TRSP2123-PRAXY - CERNAY ENVIRONNEMENT,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Commercy                          ,Bassin de collecte,,Commercy,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Commercy                          ,Bassin de collecte,,Commercy,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Commercy                           ,Bassin de collecte,,Commercy,TRSP2123-CITRAVAL,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Compiegne                         ,Bassin de collecte,,Compiegne,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Compiegne                         ,Bassin de collecte,,Compiegne,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Corte                             ,Bassin de collecte,,Corte,TRSP2123-PRAXY - AM ENVIRONNEMENT,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Corte                             ,Bassin de collecte,,Corte,TRSP2123-PRAXY - AM ENVIRONNEMENT,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Corte                              ,Bassin de collecte,,Corte,TRSP2123-PRAXY - AM ENVIRONNEMENT,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Corte                              ,Bassin de collecte,,Corte,TRSP2123-PRAXY - AM ENVIRONNEMENT,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Corte                              ,Bassin de collecte,,Corte,TRSP2123-PRAXY - AM ENVIRONNEMENT,Transport,Tous,Semi Remorque Fourgon,1,06/01/2021,,non,non
 CAMION Cosne - Clamecy                   ,Bassin de collecte,,Cosne - Clamecy,TRSP2123-PRAXY - CENTRAIS RECYCLAGE,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Cosne - Clamecy                   ,Bassin de collecte,,Cosne - Clamecy,TRSP2123-PRAXY - CENTRAIS RECYCLAGE,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Cosne - Clamecy                    ,Bassin de collecte,,Cosne - Clamecy,TRSP2123-PRAXY - CENTRAIS RECYCLAGE,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Cosne - Clamecy                    ,Bassin de collecte,,Cosne - Clamecy,TRSP2123-PRAXY - CENTRAIS RECYCLAGE,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Coulommiers                       ,Bassin de collecte,,Coulommiers,TRSP2123-DEMENAGEMENTS DELACQUIS,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Coulommiers                       ,Bassin de collecte,,Coulommiers,TRSP2123-DEMENAGEMENTS DELACQUIS,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Coulommiers                        ,Bassin de collecte,,Coulommiers,TRSP2123-DEMENAGEMENTS DELACQUIS,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Coulommiers                        ,Bassin de collecte,,Coulommiers,TRSP2123-DEMENAGEMENTS DELACQUIS,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Coulommiers                        ,Bassin de collecte,,Coulommiers,TRSP2123-DEMENAGEMENTS DELACQUIS,Transport,Tous,Semi Remorque Fourgon,1,06/01/2021,,non,non
 CAMION Coulommiers                        ,Bassin de collecte,,Coulommiers,TRSP2123-DEMENAGEMENTS DELACQUIS,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Coutances                          ,Bassin de collecte,,Coutances,TRSP2123-SAS LES CHAMPS JOUAULT,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Creteil                           ,Bassin de collecte,,Creteil,TRSP2123-ORGANIDEM,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Creteil                           ,Bassin de collecte,,Creteil,TRSP2123-ORGANIDEM,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Creteil                            ,Bassin de collecte,,Creteil,TRSP2123-CENTRE PARISIEN DE RECYCLAGE (CPR),Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Creteil                            ,Bassin de collecte,,Creteil,TRSP2123-CENTRE PARISIEN DE RECYCLAGE (CPR),Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Creteil                            ,Bassin de collecte,,Creteil,TRSP2123-CENTRE PARISIEN DE RECYCLAGE (CPR),Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Dax                                ,Bassin de collecte,,Dax,TRSP2123-ADOUR METAL,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Dijon                             ,Bassin de collecte,,Dijon,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Dijon                             ,Bassin de collecte,,Dijon,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Dijon                              ,Bassin de collecte,,Dijon,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Dijon                              ,Bassin de collecte,,Dijon,TRSP2123-PRAXY - BOURGOGNE RECYCLAGE Longvic,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Dinan                              ,Bassin de collecte,,Dinan,TRSP2123-BRANGEON TRANSPORTS ET LOGISTIQUE ,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Dinan                              ,Bassin de collecte,,Dinan,TRSP2123-BRANGEON TRANSPORTS ET LOGISTIQUE ,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Dole                              ,Bassin de collecte,,Dole,TRSP2123-PRAXY - JURA RECYCLAGE,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Dole                              ,Bassin de collecte,,Dole,TRSP2123-PRAXY - JURA RECYCLAGE,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Dole                               ,Bassin de collecte,,Dole,TRSP2123-PRAXY - JURA RECYCLAGE,Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION Dole                               ,Bassin de collecte,,Dole,TRSP2123-PRAXY - JURA RECYCLAGE,Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION Douai                             ,Bassin de collecte,,Douai,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Douai                             ,Bassin de collecte,,Douai,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Dreux                              ,Bassin de collecte,,Dreux,TRSP2123-SOTREMA,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION Dunkerque                         ,Bassin de collecte,,Dunkerque,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION Dunkerque                         ,Bassin de collecte,,Dunkerque,TRSP2123-DEMECO ENTREPRISES,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Dunkerque                          ,Bassin de collecte,,Dunkerque,TRSP2123-PRAXY - BAUDELET,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION epinal                            ,Bassin de collecte,,epinal,TRSP2123-CITRAVAL,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION epinal                            ,Bassin de collecte,,epinal,TRSP2123-CITRAVAL,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION epinal                             ,Bassin de collecte,,epinal,TRSP2123-CITRAVAL,Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION etampes                           ,Bassin de collecte,,etampes,TRSP2123-BLB,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION etampes                           ,Bassin de collecte,,etampes,TRSP2123-BLB,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION etampes                            ,Bassin de collecte,,etampes,TRSP2123-CENTRE PARISIEN DE RECYCLAGE (CPR),Transport,Tous,Camion grappin,1,06/01/2021,,non,non
 CAMION etampes                            ,Bassin de collecte,,etampes,TRSP2123-CENTRE PARISIEN DE RECYCLAGE (CPR),Transport,Tous,FMA,1,06/01/2021,,non,non
 CAMION etampes                            ,Bassin de collecte,,etampes,TRSP2123-CENTRE PARISIEN DE RECYCLAGE (CPR),Transport,Tous,Semi Tautliner,1,06/01/2021,,non,non
 CAMION evreux                            ,Bassin de collecte,,evreux,TRSP2123-VEOLIA IPODEC HEUDEBOUVILLE,Transport,Tous,Camion hayon 50m3,1,06/01/2021,,non,non
 CAMION evreux                            ,Bassin de collecte,,evreux,TRSP2123-VEOLIA IPODEC HEUDEBOUVILLE,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
 CAMION Evry                              ,Bassin de collecte,,evry,TRSP2123-BLB,Transport,Tous,Camion hayon 30m3,1,06/01/2021,,non,non
